flow,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,feduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,avgPacketSize,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,label
10.0.2.15:60844<->192.168.0.1:53,0,0,1649082498.050663,0,1649082498.050663,1649082498.050663,0.0,0.0,0.0,0.0,0.010776,1,1,79,191,79,191,79,191,79.0,191.0,0.0,0.0,135.0,92.79881217520415738678544915,92.79881217520415738678544915,185.5976243504083147735708983,25055.67928730512249443207127,Kali_Chrome
10.0.2.15:5353<->224.0.0.251:5353,9.539802,0,0.996616,0,2.000102,2.000102,1.19247525,0.0,0.3767922926701698,0.0,9.539802,9,0,1302,0,82,0,186,0,144.66666666666666,0.0,47.39725730461627,0.0,144.66666666666666,0.9434158067431588202774019838,0E+6,0.9434158067431588202774019838,136.4808200421769760001308203,Kali_Chrome
10.0.2.15:None<->224.0.0.22:None,0.993198,0,0.993198,0,0.993198,0.993198,0.993198,0.0,0.0,0.0,0.993198,2,0,108,0,54,0,54,0,54.0,0.0,0.0,0.0,54.0,2.013697168137672447991236390,0E+6,2.013697168137672447991236390,108.7396470794343121915267651,Kali_Chrome
10.0.2.15:48044<->192.168.0.1:53,0,0,1649082498.432152,0,1649082498.432152,1649082498.432152,0.0,0.0,0.0,0.0,0.004106,1,1,81,97,81,97,81,97,81.0,97.0,0.0,0.0,89.0,243.5460301997077447637603507,243.5460301997077447637603507,487.0920603994154895275207014,43351.19337554797856794934243,Kali_Chrome
10.0.2.15:36656<->108.177.14.94:443,0.116366,0.092681,0.000032,0.000000,0.036064,0.036064,0.008951230769230769,0.007129307692307693,0.012719637273089762,0.01198234354084247,0.116694,14,14,4714,7730,54,60,2632,2974,336.7142857142857,552.1428571428571,690.0680488820736,923.389313440341,444.42857142857144,119.9718922995183985466262190,119.9718922995183985466262190,239.9437845990367970932524380,106637.8734125147822510154764,Kali_Chrome
10.0.2.15:46654<->192.168.0.1:53,0,0,1649082500.086458,0,1649082500.086458,1649082500.086458,0.0,0.0,0.0,0.0,0.007492,1,1,69,133,69,133,69,133,69.0,133.0,0.0,0.0,101.0,133.4757074212493326214628938,133.4757074212493326214628938,266.9514148424986652429257875,26962.09289909236518953550454,Kali_Chrome
10.0.2.15:60574<->5.255.255.70:443,35.913668,35.907368,0.000009,0.000000,8.984232,8.984232,0.25470686524822694,0.20755704046242773,1.150580335147015,1.042880010396324,35.913668,142,174,82227,111913,54,60,7354,9840,579.0633802816901,643.1781609195402,1196.9821521435458,1810.3505863594096,614.367088607595,3.953926399275061516968971256,4.844952066717328901074654920,8.798878465992390418043626176,5405.741346163805935946169575,Kali_Chrome
10.0.2.15:60576<->5.255.255.70:443,0.028850,0.022563,0.000055,0.000000,0.007419,0.007419,0.00360625,0.002820375,0.0036096545837913238,0.0034847277383913775,0.029085,9,9,1103,6144,54,60,571,2974,122.55555555555556,682.6666666666666,170.2168551518262,1101.8316568332932,402.6111111111111,309.4378545642083548220732336,309.4378545642083548220732336,618.8757091284167096441464673,249166.2368918686608217294138,Kali_Chrome
10.0.2.15:36414<->192.168.0.1:53,0,0,1649082500.243076,0,1649082500.243076,1649082500.243076,0.0,0.0,0.0,0.0,0.002361,1,1,72,120,72,120,72,120,72.0,120.0,0.0,0.0,96.0,423.5493434985175772977551885,423.5493434985175772977551885,847.0986869970351545955103770,81321.47395171537484116899619,Kali_Chrome
10.0.2.15:37546<->178.154.131.216:443,1.681383,1.675786,0.000011,0.000000,0.520627,0.520627,0.0254755,0.024643911764705883,0.08669954229765621,0.08825118817478185,1.681383,67,69,7500,348879,54,60,648,31641,111.94029850746269,5056.217391304348,122.47311153226407,6775.58103622978,2620.4338235294117,39.84814881558812001786624463,41.03764579515791464526523701,80.88579461074603466313148164,211955.8720410519197589127522,Kali_Chrome
10.0.2.15:37548<->178.154.131.216:443,2.019609,2.014817,0.000018,0.000000,0.458489,0.458489,0.039600176470588236,0.03731142592592592,0.09796917498799423,0.09607045688208288,2.019609,52,55,8754,61111,54,60,1215,7453,168.34615384615384,1111.1090909090908,224.3716179156658,1841.1435423220923,652.9439252336449,25.74755806693275777638146790,27.23299410925580149424962951,52.98055217618855927063109741,34593.32969896648311628637028,Kali_Chrome
10.0.2.15:38225<->192.168.0.1:53,0,0,1649082500.266718,0,1649082500.266718,1649082500.266718,0.0,0.0,0.0,0.0,0.007989,1,1,82,146,82,146,82,146,82.0,146.0,0.0,0.0,114.0,125.1721116535235949430466892,125.1721116535235949430466892,250.3442233070471898860933784,28539.24145700337964701464514,Kali_Chrome
10.0.2.15:60355<->192.168.0.1:53,0,0,1649082500.269181,0,1649082500.269181,1649082500.269181,0.0,0.0,0.0,0.0,0.005842,1,1,78,142,78,142,78,142,78.0,142.0,0.0,0.0,110.0,171.1742553919890448476549127,171.1742553919890448476549127,342.3485107839780896953098254,37658.33618623758986648408079,Kali_Chrome
10.0.2.15:37550<->178.154.131.216:443,0.011254,0.006553,0.001124,0.001375,0.004682,0.004682,0.0028135,0.0021843333333333333,0.0019287755183017023,0.0012691057218897617,0.011254,5,4,807,3154,54,60,571,2974,161.4,788.5,229.13707687757565,1457.0,440.1111111111111,444.2864759196730051537231207,355.4291807357384041229784965,799.7156566554114092767016172,351963.7462235649546827794562,Kali_Chrome
10.0.2.15:44436<->87.250.247.184:443,1.468528,1.461465,0.000016,0.000000,0.623393,0.623393,0.020396222222222222,0.0194862,0.08144231727921962,0.08033880796184202,1.468528,73,76,7388,337697,54,60,571,15730,101.20547945205479,4443.381578947368,97.88101604954832,4438.719947513713,2316.006711409396,49.70964121896211716766721506,51.75250318686466992798230609,101.4621444058267870956495212,234987.0073978841397644443960,Kali_Chrome
10.0.2.15:54886<->77.88.21.36:443,0.308871,34.077203,0.000385,0.000387,0.249732,0.249732,0.034319,3.7863558888888886,0.0811205485866559,11.245935674164716,34.083608,10,10,2248,14581,54,60,1132,7354,224.8,1458.1,356.94624556398156,2335.760378216148,841.45,0.2933961686215848979368616139,0.2933961686215848979368616139,0.5867923372431697958737232279,493.7564121732652247379444101,Kali_Chrome
10.0.2.15:47793<->192.168.0.1:53,0,0,1649082500.436568,0,1649082500.436568,1649082500.436568,0.0,0.0,0.0,0.0,0.001689,1,1,95,111,95,111,95,111,95.0,111.0,0.0,0.0,103.0,592.0663114268798105387803434,592.0663114268798105387803434,1184.132622853759621077560687,121965.6601539372409709887507,Kali_Chrome
10.0.2.15:56969<->64.233.165.95:56969,4.000175,0,0.307710,0,1.891847,1.891847,1.00004375,0.0,0.7011095783534245,0.0,4.000175,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249945314892473454286374971,0E+6,1.249945314892473454286374971,1614.929346841075702937996463,Kali_Chrome
10.0.2.15:43600<->64.233.165.95:443,0.179130,0.135057,0.000090,0.000000,0.047399,0.047399,0.016284545454545454,0.0135057,0.021784251882328375,0.020550467797054592,0.179559,12,11,1963,6887,54,60,606,3276,163.58333333333334,626.0909090909091,200.75605202394874,1009.2665113383536,384.7826086956522,66.83040114948289977110587606,61.26120105369265812351371972,128.0916022031755578946195958,49287.42084774363858119058360,Kali_Chrome
10.0.2.15:43003<->64.233.164.105:43003,4.000088,0,0.301034,0,1.866876,1.866876,1.000022,0.0,0.6873695179877172,0.0,4.000088,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249972500604986690292813558,0E+6,1.249972500604986690292813558,1614.964470781642803858315117,Kali_Chrome
10.0.2.15:54471<->64.233.164.105:54471,4.000455,0,0.300505,0,1.867780,1.867780,1.00011375,0.0,0.6879159126348583,0.0,4.000455,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249857828671988561301151994,0E+6,1.249857828671988561301151994,1614.816314644209221201088376,Kali_Chrome
10.0.2.15:42096<->192.168.0.1:53,0,0,1649082500.741535,0,1649082500.741535,1649082500.741535,0.0,0.0,0.0,0.0,0.006569,1,1,74,122,74,122,74,122,74.0,122.0,0.0,0.0,98.0,152.2301720200943827066524585,152.2301720200943827066524585,304.4603440401887654133049170,29837.11371593849901050388187,Kali_Chrome
10.0.2.15:50928<->213.180.204.91:443,0.148264,0.139596,0.000172,0.000195,0.101237,0.101237,0.0148264,0.015510666666666666,0.030964340508971858,0.032912947258639726,0.148264,11,10,1975,5169,54,60,695,2974,179.54545454545453,516.9,228.25790835647456,909.6573775023453,340.1904761904762,74.19198187017752117843846112,67.44725624561592834403496466,141.6392381157934495224734258,48184.31986186801920897857875,Kali_Chrome
10.0.2.15:44283<->192.168.0.1:53,0,0,1649082500.827012,0,1649082500.827012,1649082500.827012,0.0,0.0,0.0,0.0,0.007847,1,1,84,100,84,100,84,100,84.0,100.0,0.0,0.0,92.0,127.4372371606983560596406270,127.4372371606983560596406270,254.8744743213967121192812540,23448.45163756849751497387537,Kali_Chrome
10.0.2.15:43602<->64.233.165.95:443,0.145746,0.100421,0.000080,0.000000,0.045839,0.045839,0.014574599999999998,0.011157888888888889,0.020617983419012314,0.018376087861977346,0.146222,11,10,1626,8310,54,60,571,3101,147.8181818181818,831.0,160.7083185039394,1285.5907418597706,473.14285714285717,75.22807785422166295085554841,68.38916168565605722805049856,143.6172395398777201789060470,67951.47105086785846179097537,Kali_Chrome
10.0.2.15:45123<->192.168.0.1:53,0,0,1649082501.213867,0,1649082501.213867,1649082501.213867,0.0,0.0,0.0,0.0,0.007407,1,1,72,136,72,136,72,136,72.0,136.0,0.0,0.0,104.0,135.0074254083974618604023221,135.0074254083974618604023221,270.0148508167949237208046443,28081.54448494667206696368300,Kali_Chrome
10.0.2.15:54474<->87.250.250.119:443,0.050830,0.044773,0.000002,0.000000,0.009433,0.009433,0.002823888888888889,0.0026337058823529412,0.003383475360681657,0.0034233775858920727,0.050830,19,18,2143,48129,54,60,571,14654,112.78947368421052,2673.8333333333335,141.41647670282603,3642.987465867895,1358.7027027027027,373.7950029510131811922093252,354.1215817430651190241983081,727.9165846940783002164076333,989022.2309659649813102498524,Kali_Chrome
10.0.2.15:45793<->192.168.0.1:53,0,0,1649082501.309101,0,1649082501.309101,1649082501.309101,0.0,0.0,0.0,0.0,0.009409,1,1,74,90,74,90,74,90,74.0,90.0,0.0,0.0,82.0,106.2812201084068445105749814,106.2812201084068445105749814,212.5624402168136890211499628,17430.12009777872249973429695,Kali_Chrome
10.0.2.15:60444<->87.250.250.104:443,0.209460,37.919215,0.000039,0.000000,0.173975,0.173975,0.023273333333333333,3.7919215,0.056655855560127234,11.92046457341597,37.927259,10,11,4667,5521,54,60,2769,2974,466.7,501.90909090909093,853.4813738773423,944.2157014734985,485.14285714285717,0.2636626074138392125832241133,0.2900288681552231338415465246,0.5536914755690623464247706379,268.6194644332193897797887266,Kali_Chrome
10.0.2.15:60446<->87.250.250.104:443,0.051489,35.834945,0.001306,0.002056,0.018406,0.018406,0.0085815,5.972490833333333,0.006181475414494504,14.609074356744445,35.844613,7,7,1797,700,54,60,885,210,256.7142857142857,100.0,334.9625423266081,68.55654600401044,178.35714285714286,0.1952873643802487140815273972,0.1952873643802487140815273972,0.3905747287604974281630547943,69.66179269392586272308198724,Kali_Chrome
10.0.2.15:54476<->87.250.250.119:443,15.809777,15.796604,0.000115,0.000000,15.122337,15.122337,0.7186262272727273,0.6868088695652174,3.218152292805638,3.1480387242525425,15.810091,23,24,5979,8947,54,60,1550,2974,259.95652173913044,372.7916666666667,391.94717620210804,668.595801672799,317.5744680851064,1.454767085148339753389148741,1.518017827980876264406068251,2.972784913129216017795216991,944.0805875184399634385406131,Kali_Chrome
10.0.2.15:40186<->192.168.0.1:53,0,0,1649082502.326871,0,1649082502.326871,1649082502.326871,0.0,0.0,0.0,0.0,0.011021,1,1,73,89,73,89,73,89,73.0,89.0,0.0,0.0,81.0,90.73586788857635423282823700,90.73586788857635423282823700,181.4717357771527084656564740,14699.21059794936938571817439,Kali_Chrome
10.0.2.15:54612<->93.158.134.242:443,0.120875,0.089814,0.000214,0.000533,0.034836,0.034836,0.013430555555555555,0.01122675,0.013937854767781798,0.012107721523887144,0.120875,10,9,2348,5790,54,60,832,2850,234.8,643.3333333333334,281.8067896035627,1002.1102733731452,428.3157894736842,82.73009307135470527404343330,74.45708376421923474663908997,157.1871768355739400206825233,67325.74974146845915201654602,Kali_Chrome
10.0.2.15:46680<->192.168.0.1:53,0,0,1649082503.244057,0,1649082503.244057,1649082503.244057,0.0,0.0,0.0,0.0,0.007739,1,1,75,91,75,91,75,91,75.0,91.0,0.0,0.0,83.0,129.2156609381056984106473705,129.2156609381056984106473705,258.4313218762113968212947409,21449.79971572554593616746350,Kali_Chrome
10.0.2.15:32909<->142.251.1.94:32909,4.000624,0,0.301039,0,1.898334,1.898334,1.000156,0.0,0.7060619522001356,0.0,4.000624,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249805030415255220185651038,0E+6,1.249805030415255220185651038,1614.748099296509744479861142,Kali_Chrome
10.0.2.15:38276<->142.251.1.94:443,1.297037,1.279100,0.000039,0.000000,0.667788,0.667788,0.03814814705882353,0.033660526315789474,0.13584322223868897,0.12884233135717987,1.299880,35,39,4204,82953,54,60,571,9980,120.11428571428571,2127.0,122.44777312330814,2850.312180501601,1177.7972972972973,26.92556235960242483921592762,30.00276948641413053512631935,56.92833184601655537434224698,67050.03538788195833461550297,Kali_Chrome
10.0.2.15:55293<->192.168.0.1:53,0,0,1649082503.261097,0,1649082503.261097,1649082503.261097,0.0,0.0,0.0,0.0,0.007521,1,1,77,129,77,129,77,129,77.0,129.0,0.0,0.0,103.0,132.9610424145725302486371493,132.9610424145725302486371493,265.9220848291450604972742986,27389.97473740194123121925276,Kali_Chrome
10.0.2.15:35543<->173.194.221.94:35543,4.000604,0,0.300920,0,1.898529,1.898529,1.000151,0.0,0.706215356722013,0.0,4.000604,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.249811278496946961008887658,0E+6,1.249811278496946961008887658,1614.756171818055473623482854,Kali_Chrome
10.0.2.15:54324<->173.194.221.94:443,0.580928,0.556085,0.000116,0.000120,0.460961,0.460961,0.0290464,0.02926763157894737,0.10208243847493786,0.10482876845080401,0.581259,21,20,2535,39903,54,60,571,8814,120.71428571428571,1995.15,150.50087802306766,2493.362541988123,1035.0731707317073,36.12847284945265363633079230,34.40806938043109870126742124,70.53654222988375233759821353,73010.48241833674833421934112,Kali_Chrome
10.0.2.15:60423<->192.168.0.1:53,0,0,1649082503.954132,0,1649082503.954132,1649082503.954132,0.0,0.0,0.0,0.0,0.006221,1,1,73,89,73,89,73,89,73.0,89.0,0.0,0.0,81.0,160.7458607940845523227776885,160.7458607940845523227776885,321.4917215881691046455553769,26040.82944864169747628998553,Kali_Chrome
10.0.2.15:49050<->173.194.207.94:443,0.434855,0.311645,0.000134,0.000000,0.171436,0.171436,0.043485499999999996,0.034627222222222226,0.06877016564898537,0.06635671459953728,0.435291,11,10,2154,8775,54,60,851,3804,195.8181818181818,877.5,263.9514418152772,1419.2000289678062,520.4285714285714,25.27045126134011500352637661,22.97313751030919545775125146,48.24358877164931046127762807,25107.34198501691971577634272,Kali_Chrome
10.0.2.15:38789<->192.168.0.1:53,0,0,1649082504.683340,0,1649082504.683340,1649082504.683340,0.0,0.0,0.0,0.0,0.006296,1,1,75,136,75,136,75,136,75.0,136.0,0.0,0.0,105.5,158.8310038119440914866581957,158.8310038119440914866581957,317.6620076238881829733163914,33513.34180432020330368487929,Kali_Chrome
10.0.2.15:35816<->64.233.162.196:35816,4.010558,0,0.300898,0,1.908816,1.908816,1.0026395,0.0,0.7104137935853536,0.0,4.010558,5,0,6460,0,1292,0,1292,0,1292.0,0.0,0.0,0.0,1292.0,1.246709310774211468828028419,0E+6,1.246709310774211468828028419,1610.748429520281217725812717,Kali_Chrome
10.0.2.15:35980<->64.233.162.196:443,0.129838,0.102275,0.000082,0.000087,0.027845,0.027845,0.0064919,0.005382894736842106,0.00826149091871437,0.006630121089012686,0.130085,21,20,2672,44452,54,60,829,8814,127.23809523809524,2222.6,196.3053500956876,2810.8514050110566,1149.3658536585365,161.4329092516431563977399393,153.7456278587077679978475612,315.1785371103509243955875005,362255.4483606872429565284237,Kali_Chrome
10.0.2.15:53643<->192.168.0.1:53,0,0,1649082504.826238,0,1649082504.826238,1649082504.826238,0.0,0.0,0.0,0.0,0.010905,1,1,75,171,75,171,75,171,75.0,171.0,0.0,0.0,123.0,91.70105456212746446584135718,91.70105456212746446584135718,183.4021091242549289316827144,22558.45942228335625859697387,Kali_Chrome
10.0.2.15:45016<->192.168.0.1:53,0,0,1649082504.828549,0,1649082504.828549,1649082504.828549,0.0,0.0,0.0,0.0,0.008164,1,1,91,107,91,107,91,107,91.0,107.0,0.0,0.0,99.0,122.4889759921607055365017148,122.4889759921607055365017148,244.9779519843214110730034297,24252.81724644781969622733954,Kali_Chrome
10.0.2.15:50554<->74.125.205.95:443,3.933788,3.909588,0.000089,0.000075,3.472389,3.472389,0.24586175,0.22997576470588235,0.8633011649188248,0.8385309057181144,3.934244,17,18,2561,7322,54,60,571,2974,150.64705882352942,406.77777777777777,157.78701672526427,738.5471871941686,282.37142857142857,4.321033469200181788419833645,4.575211908564898364209235624,8.896245377765080152629069270,2512.045516241493918526659760,Kali_Chrome
10.0.2.15:39862<->64.233.165.138:443,30.027978,30.003799,0.000178,0.000191,29.976705,29.976705,6.0055956,7.50094975,13.400263397995552,14.984074558886654,30.028319,6,5,861,4542,54,60,571,2974,143.5,908.4,209.584111993252,1289.9677515348978,491.1818181818182,0.1998113847132102199926675882,0.1665094872610085166605563235,0.3663208719742187366532239117,179.9301519342458031033971632,Kali_Chrome
10.0.2.15:37003<->192.168.0.1:53,0,0,1649082504.926121,0,1649082504.926121,1649082504.926121,0.0,0.0,0.0,0.0,0.006482,1,1,80,144,80,144,80,144,80.0,144.0,0.0,0.0,112.0,154.2733724159210120333230484,154.2733724159210120333230484,308.5467448318420240666460969,34557.23542116630669546436285,Kali_Chrome
10.0.2.15:42258<->64.233.161.157:443,0.025614,0.025446,0.000322,0.000556,0.025292,0.025292,0.012807,0.012723,0.01765645632622809,0.017206736413393448,0.050674,3,3,699,180,54,60,571,60,233.0,60.0,292.8873503584612,0.0,146.5,59.20195761139835023878122903,59.20195761139835023878122903,118.4039152227967004775624581,17346.17358013971661996290011,Kali_Chrome
10.0.2.15:42260<->64.233.161.157:443,0.026800,0.027799,0.001588,0.002102,0.025212,0.025212,0.0134,0.0138995,0.016704690598750998,0.016684184502096588,0.052983,3,3,699,180,54,60,571,60,233.0,60.0,292.8873503584612,0.0,146.5,56.62193533774984428967782119,56.62193533774984428967782119,113.2438706754996885793556424,16590.22705396070437687560161,Kali_Chrome
10.0.2.15:33639<->192.168.0.1:53,0,0,1649082505.444035,0,1649082505.444035,1649082505.444035,0.0,0.0,0.0,0.0,0.008112,1,1,75,111,75,111,75,111,75.0,111.0,0.0,0.0,93.0,123.2741617357001972386587771,123.2741617357001972386587771,246.5483234714003944773175542,22928.99408284023668639053254,Kali_Chrome
10.0.2.15:47490<->5.57.16.220:443,35.202124,35.101213,0.000073,0.000000,30.067931,30.067931,0.902618564102564,0.8357431666666667,4.8044850935328505,4.631790295186774,35.202124,40,43,14842,158802,54,60,2974,27794,371.05,3693.0697674418607,807.6633263420772,6134.0028079059075,2092.0963855421687,1.136295071286039444665327581,1.221517201632492403015227149,2.357812272918531847680554730,4932.770533959825833236653561,Kali_Chrome
10.0.2.15:47492<->5.57.16.220:443,33.353914,33.255877,0.000277,0.000000,30.086206,30.086206,2.5656856923076927,2.3754197857142856,8.303674881067552,8.009549418095274,33.353914,14,15,6584,5687,54,60,2011,2866,470.2857142857143,379.1333333333333,738.3334069241482,726.6533725302071,423.13793103448273,0.4197408436083393391252372960,0.4497223324375064347770399600,0.8694631760458457739022772560,367.9028494227094307432704899,Kali_Chrome
10.0.2.15:58366<->192.168.0.1:53,0,0,1649082506.219485,0,1649082506.219485,1649082506.219485,0.0,0.0,0.0,0.0,0.007170,1,1,74,181,74,181,74,181,74.0,181.0,0.0,0.0,127.5,139.4700139470013947001394700,139.4700139470013947001394700,278.9400278940027894002789400,35564.85355648535564853556485,Kali_Chrome
10.0.2.15:50597<->192.168.0.1:53,0,0,1649082506.225427,0,1649082506.225427,1649082506.225427,0.0,0.0,0.0,0.0,0.006689,1,1,77,109,77,109,77,109,77.0,109.0,0.0,0.0,93.0,149.4991777545223501270743011,149.4991777545223501270743011,298.9983555090447002541486022,27806.84706234115712363582000,Kali_Chrome
10.0.2.15:36140<->13.32.111.24:443,0.076852,0.052926,0.000295,0.001217,0.024334,0.024334,0.010978857142857143,0.008821,0.010028168982563925,0.008441987917546436,0.076852,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,104.0961848748243376880237339,91.08416176547129547702076719,195.1803466402956331650445011,71396.97080102014261177327851,Kali_Chrome
10.0.2.15:36142<->13.32.111.24:443,0.076698,0.054966,0.000478,0.001837,0.022196,0.022196,0.010956857142857143,0.009161,0.00898800004503359,0.0072642269513004615,0.076698,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,104.3051970064408459151477222,91.26704738063574017575425696,195.5722443870765860909019792,71540.32699679261519205194399,Kali_Chrome
10.0.2.15:36144<->13.32.111.24:443,0.076324,0.053219,0.000639,0.001459,0.022983,0.022983,0.010903428571428573,0.008869833333333334,0.009294272911442882,0.007604339956016345,0.076324,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,104.8163094177454011844242964,91.71427074052722603637125937,196.5305801582726272207955558,71890.88622189612703736701431,Kali_Chrome
10.0.2.15:36146<->13.32.111.24:443,0.076622,0.052095,0.000520,0.000918,0.024534,0.024534,0.010946,0.008682500000000001,0.009689390434903527,0.008119435614622484,0.076622,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,104.4086554775390879903944037,91.35757354284670199159510323,195.7662290203857899819895069,71611.28657565712197541176164,Kali_Chrome
10.0.2.15:36150<->13.32.111.24:443,0.076039,0.053597,0.000236,0.001182,0.022390,0.022390,0.010862714285714285,0.008932833333333333,0.009010693068317695,0.007559783367707481,0.076039,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,105.2091689790765265192861558,92.05802285669196070437538631,197.2671918357684872236615421,72160.33877352411262641539210,Kali_Chrome
10.0.2.15:36152<->13.32.111.24:443,2.496406,2.474777,0.000008,0.000000,0.964743,0.964743,0.0169823537414966,0.01546735625,0.09330906855932201,0.08994134213187142,2.496406,148,161,14226,678151,54,60,571,25028,96.12162162162163,4212.11801242236,80.87278204849899,4496.177169800588,2240.7022653721683,59.28522844441168624013882357,64.49271472669109111258344997,123.7779431711027773527222735,277349.5176665975005668148530,Kali_Chrome
10.0.2.15:36154<->13.32.111.24:443,2.790016,2.769052,0.000009,0.000000,1.344442,1.344442,0.02936858947368421,0.0266255,0.16889035374608763,0.16163352749953133,2.790016,96,105,7921,578020,54,60,571,45750,82.51041666666667,5504.952380952381,78.26890150616946,6944.452579052622,2915.129353233831,34.40840482635225030967564344,37.63419277882277377620773501,72.04259760517502408588337845,210013.4909620589989448089187,Kali_Chrome
10.0.2.15:38193<->192.168.0.1:53,0,0,1649082506.231700,0,1649082506.231700,1649082506.231700,0.0,0.0,0.0,0.0,0.046182,1,1,79,215,79,215,79,215,79.0,215.0,0.0,0.0,147.0,21.65345805725174310337360877,21.65345805725174310337360877,43.30691611450348620674721753,6366.116668832012472391840977,Kali_Chrome
10.0.2.15:36156<->13.32.111.24:443,0.070812,0.049380,0.000222,0.000376,0.021449,0.021449,0.010116,0.00823,0.008832801575189305,0.007885302429203335,0.070812,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,112.9752019431734734225837429,98.85330170027678924476077501,211.8285036434502626673445179,77486.86663277410608371462464,Kali_Chrome
10.0.2.15:40248<->104.16.149.64:443,0.406658,0.402069,0.000007,0.000000,0.164608,0.164608,0.015640692307692307,0.01218390909090909,0.0407083277915163,0.03669886881717511,0.406658,27,34,2727,96388,54,60,571,17516,101.0,2834.9411764705883,122.09485593649654,3987.550770579616,1624.8360655737704,66.39485759532580202528906354,83.60833919411397292073437631,150.0031967894397749460234398,243730.6040948413654717231679,Kali_Chrome
10.0.2.15:36158<->13.32.111.24:443,0.069742,0.049956,0.000648,0.000876,0.020761,0.020761,0.009963142857142856,0.008326,0.00880581339094751,0.00821026613454156,0.069742,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,114.7084970319176392991310831,100.3699349029279343867396977,215.0784319348455736858707809,78675.69040176651085429153165,Kali_Chrome
10.0.2.15:36160<->13.32.111.24:443,0.069534,0.049526,0.000550,0.000826,0.020420,0.020420,0.00993342857142857,0.008254333333333334,0.008758797003720372,0.008081312855388453,0.069534,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,115.0516294187016423620099520,100.6701757413639370667587080,215.7218051600655794287686599,78911.03632755198895504357580,Kali_Chrome
10.0.2.15:36162<->13.32.111.24:443,0.070663,0.050117,0.000236,0.000436,0.020692,0.020692,0.010094714285714287,0.008352833333333334,0.009207147218588497,0.008551448962992567,0.070663,8,7,1033,4454,54,60,571,2910,129.125,636.2857142857143,179.93446227525652,1085.7626680949072,365.8,113.2134214511130294496412550,99.06174376972390076843609810,212.2751652208369302180773531,77650.25543778214907377269575,Kali_Chrome
10.0.2.15:36166<->13.32.111.24:443,0.071257,0.049224,0.000091,0.000087,0.022039,0.022039,0.008907125,0.007031999999999999,0.009579957194021575,0.008421195738531832,0.071257,9,8,1087,4508,54,60,571,1514,120.77777777777777,563.5,170.16593209113404,685.9443959139212,329.11764705882354,126.3033807204906184655542613,112.2696717515472164138260101,238.5730524720378348793802714,78518.60168123833447941956580,Kali_Chrome
10.0.2.15:41924<->52.85.47.73:443,0.086248,0.065734,0.001488,0.001882,0.022028,0.022028,0.014374666666666668,0.0131468,0.009297299514733655,0.009611996187057088,0.086248,7,6,979,4395,54,60,571,2910,139.85714285714286,732.5,191.5658534041915,1156.437590188074,413.38461538461536,81.16130229106761895928021519,69.56683053520081625081161302,150.7281328262684352100918282,62308.69121602819775531026806,Kali_Chrome
10.0.2.15:40250<->104.16.149.64:443,0.251399,0.244830,0.000067,0.000000,0.117727,0.117727,0.013231526315789473,0.012241499999999999,0.027826217434419688,0.027425387177615296,0.251399,20,21,2525,34859,54,60,571,10274,126.25,1659.952380952381,144.00580214918975,2901.6288611087134,911.8048780487804,79.55481127609895027426521187,83.53255183990389778797847247,163.0873631160028480622436843,148703.8532372841578526565340,Kali_Chrome
10.0.2.15:41321<->192.168.0.1:53,0,0,1649082506.543431,0,1649082506.543431,1649082506.543431,0.0,0.0,0.0,0.0,0.008140,1,1,84,100,84,100,84,100,84.0,100.0,0.0,0.0,92.0,122.8501228501228501228501229,122.8501228501228501228501229,245.7002457002457002457002457,22604.42260442260442260442260,Kali_Chrome
